customer_id,first_name,last_name,age,gender,city,account_type,account_balance,date_of_account_opening,last_txn_date,txn_count,ref_date,days_since_last_txn,is_dormant,account_age_days,age_group
4018,Melissa,Baker,42,F,Los Angeles,Savings,2440.89,2009-12-05,2023-07-07,1,2023-12-31,177,1,5139,36-45
4019,Nancy,Campbell,26,M,El Paso,Savings,1258.58,2019-02-15,2023-05-28,1,2023-12-31,217,1,1780,26-35
4020,Joseph,Johnson,57,F,Philadelphia,Savings,4893.88,2011-09-19,2023-04-05,1,2023-12-31,270,1,4486,46-60
4021,Lisa,Young,51,M,Los Angeles,Current,4961.78,2021-09-16,2023-04-25,1,2023-12-31,250,1,836,46-60
4022,Ashley,Moore,38,F,Nashville,Current,4614.01,2003-03-16,2023-06-22,1,2023-12-31,192,1,7595,36-45
4023,Patricia,Gonzalez,41,OTHER,Sacramento,Savings,7804.8,2011-12-23,2023-05-02,1,2023-12-31,243,1,4391,36-45
4024,Richard,Rivera,24,M,Memphis,Savings,1087.79,2006-06-04,2023-11-10,1,2023-12-31,51,0,6419,<25
4025,Daniel,Jones,21,M,San Antonio,Current,6733.1,2006-05-16,2023-07-23,1,2023-12-31,161,1,6438,<25
4026,Linda,Adams,68,F,Memphis,Savings,4075.52,2012-04-09,2023-06-14,1,2023-12-31,200,1,4283,60+
4027,Karen,Baker,25,OTHER,Atlanta,Current,2485.4,2000-08-12,2023-08-10,1,2023-12-31,143,1,8541,<25
4028,Barbara,Martinez,30,OTHER,El Paso,Current,6847.78,2012-04-20,2023-09-16,1,2023-12-31,106,1,4272,26-35
4029,Donald,Nelson,38,M,Tucson,Current,2057.01,2003-12-11,2023-03-18,1,2023-12-31,288,1,7325,36-45
4030,Susan,Harris,52,F,San Diego,Savings,2386.08,2013-07-21,2023-03-16,1,2023-12-31,290,1,3815,46-60
4031,Kimberly,King,22,OTHER,Fort Worth,Current,9985.6,2022-11-07,2023-08-10,1,2023-12-31,143,1,419,<25
4032,Karen,Torres,69,OTHER,Jacksonville,Savings,8897.82,2011-11-02,2023-07-20,1,2023-12-31,164,1,4442,60+
4033,Kimberly,Robinson,25,OTHER,Charlotte,Current,7001.68,2014-03-29,2023-08-10,1,2023-12-31,143,1,3564,<25
4034,William,Miller,19,F,Las Vegas,Current,3226.05,2008-10-20,2023-04-03,1,2023-12-31,272,1,5550,<25
4035,Kenneth,Garcia,41,F,Detroit,Current,5413.51,2007-03-02,2023-02-07,1,2023-12-31,327,1,6148,36-45
4036,Barbara,Williams,59,M,Colorado Springs,Current,1353.5,2014-12-13,2023-08-22,1,2023-12-31,131,1,3305,46-60
4037,Ronald,Gonzalez,33,F,Chicago,Current,3406.12,2012-07-06,2023-05-01,1,2023-12-31,244,1,4195,26-35
4038,Joseph,Williams,21,OTHER,Los Angeles,Savings,772.91,2018-04-16,2023-02-18,1,2023-12-31,316,1,2085,<25
4039,Donald,Sanchez,47,M,Philadelphia,Current,6142.15,2003-12-08,2023-02-03,1,2023-12-31,331,1,7328,46-60
4040,Ronald,White,63,F,Nashville,Current,8589.21,2014-03-29,2023-06-03,1,2023-12-31,211,1,3564,60+
4041,Mark,Garcia,47,OTHER,Dallas,Savings,8114.56,2019-10-21,2023-05-10,1,2023-12-31,235,1,1532,46-60
4042,Sandra,Nelson,52,OTHER,Jacksonville,Savings,8575.2,2008-02-20,2023-02-25,1,2023-12-31,309,1,5793,46-60
4043,Karen,Carter,59,M,Mesa,Current,1828.54,2011-01-13,2023-04-10,1,2023-12-31,265,1,4735,46-60
4044,Emily,Adams,30,M,Chicago,Savings,6535.84,2018-05-02,2023-05-15,1,2023-12-31,230,1,2069,26-35
4045,Lisa,Lopez,54,F,Las Vegas,Current,9571.75,2010-05-15,2023-02-05,1,2023-12-31,329,1,4978,46-60
4046,Donna,Carter,66,F,Washington,Current,7854.19,2014-12-21,2023-06-17,1,2023-12-31,197,1,3297,60+
4047,Thomas,Scott,66,M,Columbus,Current,133.56,2002-01-10,2023-07-25,1,2023-12-31,159,1,8025,60+
4048,Daniel,Johnson,28,M,Portland,Savings,8834.84,2002-08-02,2023-10-09,1,2023-12-31,83,0,7821,26-35
4049,Nancy,Hernandez,36,OTHER,Tucson,Current,7087.22,2020-09-10,2023-03-25,1,2023-12-31,281,1,1207,36-45
4050,Stephanie,Hill,35,F,Washington,Savings,1308.41,2007-03-14,2023-03-16,1,2023-12-31,290,1,6136,26-35
4051,Linda,King,34,OTHER,Memphis,Current,3206.84,2004-04-05,2023-03-31,1,2023-12-31,275,1,7209,26-35
4052,Kenneth,Sanchez,28,M,Denver,Current,1263.4,2016-04-13,2023-05-01,1,2023-12-31,244,1,2818,26-35
4053,Jennifer,Moore,32,M,Denver,Savings,7325.12,2016-07-07,2023-04-09,1,2023-12-31,266,1,2733,26-35
4054,Robert,Lee,25,M,Philadelphia,Current,134.89,2011-11-07,2023-11-21,1,2023-12-31,40,0,4437,<25
4055,Amanda,Scott,61,F,Denver,Current,4698.77,2019-11-14,2023-09-29,1,2023-12-31,93,1,1508,60+
4056,Mark,Flores,46,M,San Jose,Savings,9998.11,2013-05-12,2023-03-16,1,2023-12-31,290,1,3885,46-60
4057,Betty,Rivera,34,M,Detroit,Savings,8526.19,2013-04-22,2023-12-19,1,2023-12-31,12,0,3905,26-35
4058,William,Baker,43,F,Washington,Current,5913.49,2001-12-11,2023-05-17,1,2023-12-31,228,1,8055,36-45
4059,James,Perez,22,M,Nashville,Current,6969.95,2015-11-11,2023-09-18,1,2023-12-31,104,1,2972,<25
4060,Kevin,Robinson,21,F,Mesa,Savings,6076.02,2004-12-22,2023-07-31,1,2023-12-31,153,1,6948,<25
4061,Christopher,Roberts,41,M,Los Angeles,Current,8127.37,2009-04-09,2023-02-12,1,2023-12-31,322,1,5379,36-45
4062,David,Nelson,28,F,Baltimore,Current,8871.25,2017-02-15,2023-04-08,1,2023-12-31,267,1,2510,26-35
4063,Anthony,Robinson,47,F,Portland,Savings,7689.26,2005-10-28,2023-10-13,1,2023-12-31,79,0,6638,46-60
4064,Kimberly,Davis,57,F,San Antonio,Savings,1901.43,2005-09-26,2023-03-15,1,2023-12-31,291,1,6670,46-60
4065,Amanda,King,65,F,Oklahoma City,Current,3787.96,2000-03-31,2023-05-08,1,2023-12-31,237,1,8675,60+
4066,Patricia,Campbell,65,OTHER,Milwaukee,Savings,7865.64,2013-02-12,2023-02-01,1,2023-12-31,333,1,3974,60+
4067,Margaret,Rodriguez,52,F,El Paso,Savings,8249.46,2021-08-26,2023-08-04,1,2023-12-31,149,1,857,46-60
4068,Karen,Martin,61,F,San Jose,Savings,6325.15,2010-12-19,2023-09-30,1,2023-12-31,92,1,4760,60+
4069,Joseph,Flores,62,F,San Francisco,Current,7170.04,2011-02-01,2023-12-30,1,2023-12-31,1,0,4716,60+
4070,Richard,Harris,50,F,Houston,Current,1827.54,2008-08-22,2023-03-08,1,2023-12-31,298,1,5609,46-60
4071,Christopher,Jackson,53,M,Columbus,Savings,3789.39,2003-06-11,2023-08-19,1,2023-12-31,134,1,7508,46-60
4072,Ronald,Jones,38,M,Oklahoma City,Savings,5392.9,2021-10-01,2023-08-23,1,2023-12-31,130,1,821,36-45
4073,Jennifer,Hernandez,55,F,San Jose,Current,9838.71,2013-12-14,2023-06-03,1,2023-12-31,211,1,3669,46-60
4074,Deborah,Anderson,22,F,Chicago,Current,8012.23,2000-08-03,2023-01-12,1,2023-12-31,353,1,8550,<25
4075,Barbara,Davis,22,OTHER,Detroit,Current,2006.94,2016-09-03,2023-02-06,1,2023-12-31,328,1,2675,<25
4076,Paul,Jackson,38,F,Detroit,Current,3588.82,2014-12-17,2023-06-19,1,2023-12-31,195,1,3301,36-45
4077,Thomas,Thompson,42,F,Seattle,Savings,2247.29,2016-12-02,2023-11-09,1,2023-12-31,52,0,2585,36-45
4078,Daniel,Clark,27,F,Albuquerque,Savings,1607.36,2002-06-21,2023-01-12,1,2023-12-31,353,1,7863,26-35
4079,Sandra,Flores,36,M,Columbus,Current,1287.8,2008-01-13,2023-06-23,1,2023-12-31,191,1,5831,36-45
4080,Mark,Young,49,F,Chicago,Current,9660.46,2006-06-25,2023-08-13,1,2023-12-31,140,1,6398,46-60
4081,Steven,Sanchez,35,F,New York,Savings,9075.67,2005-02-17,2023-06-04,1,2023-12-31,210,1,6891,26-35
4082,Anthony,Clark,51,OTHER,Detroit,Current,4884.12,2005-09-23,2023-11-30,1,2023-12-31,31,0,6673,46-60
4083,Matthew,Jackson,65,M,Las Vegas,Current,5530.59,2009-05-29,2023-01-07,1,2023-12-31,358,1,5329,60+
4084,Elizabeth,Roberts,32,OTHER,Sacramento,Savings,8402.37,2014-04-25,2023-08-24,1,2023-12-31,129,1,3537,26-35
4085,Timothy,Adams,41,F,Columbus,Savings,6523.5,2019-02-28,2023-02-07,1,2023-12-31,327,1,1767,36-45
4086,Daniel,Lewis,22,OTHER,Chicago,Current,7353.31,2013-11-05,2023-10-25,1,2023-12-31,67,0,3708,<25
4087,Charles,Hill,49,F,San Jose,Current,7932.3,2007-10-30,2023-09-01,1,2023-12-31,121,1,5906,46-60
4088,Charles,Green,26,F,Columbus,Current,4881.98,2020-06-15,2023-05-03,1,2023-12-31,242,1,1294,26-35
4089,Kevin,Allen,22,M,Nashville,Savings,9750.45,2003-02-15,2023-06-04,1,2023-12-31,210,1,7624,<25
4090,Richard,Jackson,22,OTHER,Detroit,Current,6320.81,2003-01-08,2023-10-25,1,2023-12-31,67,0,7662,<25
4091,Paul,Torres,58,F,Chicago,Savings,6371.5,2012-09-26,2023-09-03,1,2023-12-31,119,1,4113,46-60
4092,Steven,Jackson,58,OTHER,Omaha,Current,1496.35,2004-12-17,2023-12-29,1,2023-12-31,2,0,6953,46-60
4093,Nancy,Allen,51,M,Houston,Current,9878.6,2022-01-31,2023-02-10,1,2023-12-31,324,1,699,46-60
4094,Amanda,Campbell,24,F,Mesa,Savings,800.68,2021-09-12,2023-09-22,1,2023-12-31,100,1,840,<25
4095,William,Thomas,43,M,New York,Savings,9857.8,2018-11-11,2023-04-18,1,2023-12-31,257,1,1876,36-45
4096,Thomas,Thompson,18,OTHER,Omaha,Current,9114.6,2012-12-11,2023-08-14,1,2023-12-31,139,1,4037,<25
4097,Patricia,Miller,69,OTHER,Tucson,Savings,8578.56,2013-11-23,2023-06-23,1,2023-12-31,191,1,3690,60+
4098,Timothy,Sanchez,51,OTHER,San Antonio,Current,6768.63,2010-05-11,2023-04-15,1,2023-12-31,260,1,4982,46-60
4099,Matthew,Young,43,F,Austin,Savings,6127.7,2016-01-24,2023-12-15,1,2023-12-31,16,0,2898,36-45
4100,Ashley,Lopez,49,F,Portland,Savings,9966.54,2015-07-08,2023-12-04,1,2023-12-31,27,0,3098,46-60
4101,David,Davis,29,F,Columbus,Current,9742.58,2011-02-10,2023-07-01,1,2023-12-31,183,1,4707,26-35
4102,Charles,Jones,23,M,Washington,Savings,8137.15,2010-02-20,2023-04-03,1,2023-12-31,272,1,5062,<25
4103,Sarah,Adams,37,OTHER,Indianapolis,Current,959.93,2004-09-06,2023-04-29,1,2023-12-31,246,1,7055,36-45
4104,Christopher,Ramirez,36,OTHER,Fort Worth,Savings,3784.45,2014-10-25,2023-05-01,1,2023-12-31,244,1,3354,36-45
4105,Christopher,Jones,33,OTHER,Jacksonville,Savings,8672.69,2018-07-21,2023-07-06,1,2023-12-31,178,1,1989,26-35
4106,Barbara,Carter,21,M,Las Vegas,Current,7054.95,2019-07-24,2023-09-26,1,2023-12-31,96,1,1621,<25
4107,Paul,Sanchez,49,F,Seattle,Current,1307.84,2015-12-05,2023-12-08,1,2023-12-31,23,0,2948,46-60
4108,Carol,Jones,35,M,Washington,Savings,3547.66,2002-05-17,2023-01-16,1,2023-12-31,349,1,7898,26-35
4109,Thomas,Perez,22,OTHER,Dallas,Current,292.31,2019-03-02,2023-02-01,1,2023-12-31,333,1,1765,<25
4110,Paul,Anderson,67,OTHER,San Francisco,Current,8938.75,2016-01-25,2023-12-12,1,2023-12-31,19,0,2897,60+
4111,Deborah,Gonzalez,23,M,Kansas City,Current,7495.35,2016-04-27,2023-04-05,1,2023-12-31,270,1,2804,<25
4112,Joshua,Ramirez,31,F,Omaha,Current,4415.02,2012-06-23,2023-04-16,1,2023-12-31,259,1,4208,26-35
4113,Betty,Allen,69,F,San Jose,Savings,7627.84,2022-07-01,2023-06-24,1,2023-12-31,190,1,548,60+
4114,Kenneth,Nelson,66,OTHER,Atlanta,Current,9340.88,2008-04-14,2023-11-22,1,2023-12-31,39,0,5739,60+
4115,Andrew,Thompson,35,M,Philadelphia,Savings,2870.93,2016-11-25,2023-10-18,1,2023-12-31,74,0,2592,26-35
4116,Timothy,Allen,27,F,Nashville,Current,2929.59,2009-05-23,2023-11-27,1,2023-12-31,34,0,5335,26-35
4117,Deborah,Nelson,40,M,Mesa,Current,4878.25,2005-03-17,2023-02-06,1,2023-12-31,328,1,6863,36-45
4118,Karen,Moore,68,OTHER,San Antonio,Current,7098.31,2013-07-16,2023-01-22,1,2023-12-31,343,1,3820,60+
4119,Susan,Roberts,35,OTHER,Mesa,Current,9931.07,2009-02-11,2023-08-06,1,2023-12-31,147,1,5436,26-35
4120,Andrew,Robinson,21,OTHER,Boston,Savings,1713.02,2000-11-29,2023-03-27,1,2023-12-31,279,1,8432,<25
4121,Amanda,Sanchez,69,OTHER,Austin,Current,3487.14,2003-11-28,2023-11-12,1,2023-12-31,49,0,7338,60+
4122,Kenneth,Thomas,49,F,Columbus,Current,3698.06,2014-08-25,2023-02-11,1,2023-12-31,323,1,3415,46-60
4123,John,Gonzalez,64,OTHER,Memphis,Savings,7285.66,2009-11-26,2023-05-21,1,2023-12-31,224,1,5148,60+
4124,Kenneth,Hill,23,F,Jacksonville,Current,8877.32,2001-07-25,2023-08-03,1,2023-12-31,150,1,8194,<25
4125,Richard,Allen,43,F,Phoenix,Current,1919.57,2002-03-12,2023-06-09,1,2023-12-31,205,1,7964,36-45
4126,Karen,Sanchez,23,M,San Diego,Current,7165.14,2003-04-03,2023-10-06,1,2023-12-31,86,0,7577,<25
4127,Paul,Mitchell,52,OTHER,Phoenix,Current,9105.26,2022-12-17,2023-06-20,1,2023-12-31,194,1,379,46-60
4128,Richard,Smith,58,F,Las Vegas,Savings,1300.83,2022-10-10,2023-06-09,1,2023-12-31,205,1,447,46-60
4129,Margaret,Carter,60,M,Omaha,Savings,6387.09,2011-10-30,2023-08-28,1,2023-12-31,125,1,4445,46-60
4130,Donald,Nguyen,22,M,Detroit,Savings,2103.6,2009-01-07,2023-12-24,1,2023-12-31,7,0,5471,<25
4131,Mary,Johnson,31,OTHER,Philadelphia,Savings,4467.3,2007-02-24,2023-06-05,1,2023-12-31,209,1,6154,26-35
4132,Jessica,Carter,19,OTHER,Indianapolis,Current,1355.41,2012-09-25,2023-08-20,1,2023-12-31,133,1,4114,<25
4133,David,Garcia,68,M,Mesa,Current,6867.83,2011-08-21,2023-08-10,1,2023-12-31,143,1,4515,60+
4134,David,Rivera,57,F,Fort Worth,Savings,4073.62,2010-03-21,2023-12-03,1,2023-12-31,28,0,5033,46-60
4135,Donna,Roberts,30,OTHER,Austin,Current,5715.8,2016-11-08,2023-06-19,1,2023-12-31,195,1,2609,26-35
4136,William,Nguyen,68,M,Chicago,Current,5283.07,2006-09-18,2023-10-12,1,2023-12-31,80,0,6313,60+
4137,Lisa,Adams,22,M,Atlanta,Savings,6970.45,2002-03-20,2023-08-31,1,2023-12-31,122,1,7956,<25
4138,Steven,White,64,F,Philadelphia,Savings,8966.23,2019-03-09,2023-12-24,1,2023-12-31,7,0,1758,60+
4139,Margaret,Moore,53,F,Denver,Savings,2869.52,2012-01-17,2023-06-11,1,2023-12-31,203,1,4366,46-60
4140,Brian,Clark,53,M,Seattle,Current,5992.15,2000-08-07,2023-04-24,1,2023-12-31,251,1,8546,46-60
4141,Daniel,Green,67,F,Indianapolis,Current,5780.29,2021-05-03,2023-09-25,1,2023-12-31,97,1,972,60+
4142,Brian,Davis,36,OTHER,El Paso,Current,3219.94,2016-09-26,2023-04-01,1,2023-12-31,274,1,2652,36-45
4143,Brian,Ramirez,37,M,Atlanta,Current,5045.9,2008-09-08,2023-10-23,1,2023-12-31,69,0,5592,36-45
4144,Kimberly,Martinez,39,F,Dallas,Current,500.49,2007-10-12,2023-12-23,1,2023-12-31,8,0,5924,36-45
4145,David,Taylor,48,F,Chicago,Current,4326.64,2013-01-26,2023-11-04,1,2023-12-31,57,0,3991,46-60
4146,Nancy,Lewis,58,F,San Diego,Savings,2778.22,2014-03-18,2023-11-14,1,2023-12-31,47,0,3575,46-60
4147,Linda,Garcia,64,F,Kansas City,Savings,8653.36,2005-06-05,2023-11-21,1,2023-12-31,40,0,6783,60+
4148,John,Wilson,61,M,Houston,Savings,3642.14,2007-08-08,2023-11-13,1,2023-12-31,48,0,5989,60+
4149,Margaret,Perez,21,F,Fort Worth,Savings,2002.88,2018-11-17,2023-12-06,1,2023-12-31,25,0,1870,<25
4150,Karen,Garcia,20,OTHER,Milwaukee,Current,5343.75,2003-03-27,2023-10-29,1,2023-12-31,63,0,7584,<25
4151,Michael,Sanchez,54,OTHER,Boston,Savings,8128.55,2012-09-22,2023-08-21,1,2023-12-31,132,1,4117,46-60
4152,Betty,Hill,42,M,Indianapolis,Savings,3605.05,2022-03-02,2023-03-13,1,2023-12-31,293,1,669,36-45
4153,Jennifer,Lopez,66,M,Columbus,Savings,8483.62,2005-09-28,2023-04-17,1,2023-12-31,258,1,6668,60+
4154,Amanda,Wright,54,OTHER,San Jose,Savings,3328.68,2022-04-01,2023-02-19,1,2023-12-31,315,1,639,46-60
4155,Amanda,Wilson,21,OTHER,San Antonio,Current,7382.42,2019-05-19,2023-12-27,1,2023-12-31,4,0,1687,<25
4156,Charles,Perez,56,M,Fort Worth,Savings,1240.99,2017-12-02,2023-01-02,1,2023-12-31,363,1,2220,46-60
4157,Betty,Thompson,24,OTHER,Atlanta,Current,715.79,2007-09-04,2023-03-07,1,2023-12-31,299,1,5962,<25
4158,Michelle,Mitchell,24,OTHER,Houston,Savings,7402.0,2007-04-27,2023-12-24,1,2023-12-31,7,0,6092,<25
4159,James,Miller,66,M,Los Angeles,Current,3747.14,2014-09-20,2023-06-20,1,2023-12-31,194,1,3389,60+
4160,Margaret,Flores,42,M,Sacramento,Savings,3990.65,2008-08-26,2023-08-03,1,2023-12-31,150,1,5605,36-45
4161,Charles,Roberts,32,F,Chicago,Current,5784.11,2007-01-13,2023-05-18,1,2023-12-31,227,1,6196,26-35
4162,Kevin,Harris,24,F,Houston,Current,9870.01,2020-09-02,2023-12-31,1,2023-12-31,0,0,1215,<25
4163,Andrew,Gonzalez,64,OTHER,Kansas City,Current,1797.95,2020-12-05,2023-06-30,1,2023-12-31,184,1,1121,60+
4164,Richard,Lee,69,M,Fort Worth,Savings,3068.56,2010-05-02,2023-12-14,1,2023-12-31,17,0,4991,60+
4165,Ronald,Green,21,F,Denver,Savings,6522.17,2020-04-06,2023-07-30,1,2023-12-31,154,1,1364,<25
4166,Elizabeth,Martinez,51,OTHER,Jacksonville,Savings,7039.54,2007-02-26,2023-10-11,1,2023-12-31,81,0,6152,46-60
4167,Amanda,Rodriguez,62,OTHER,New York,Current,7090.84,2016-10-02,2023-01-02,1,2023-12-31,363,1,2646,60+
4168,Timothy,Anderson,61,OTHER,San Francisco,Current,5994.51,2004-08-13,2023-06-06,1,2023-12-31,208,1,7079,60+
4169,Elizabeth,Johnson,59,OTHER,Indianapolis,Current,5924.01,2002-04-18,2023-11-04,1,2023-12-31,57,0,7927,46-60
4170,Melissa,Harris,36,M,Dallas,Savings,1566.26,2017-08-28,2023-05-22,1,2023-12-31,223,1,2316,36-45
4171,Richard,Gonzalez,64,OTHER,Dallas,Savings,8362.79,2006-04-28,2023-01-28,1,2023-12-31,337,1,6456,60+
4172,Paul,King,66,F,Dallas,Current,188.07,2013-08-12,2023-09-14,1,2023-12-31,108,1,3793,60+
4173,Donna,King,55,M,Fort Worth,Savings,4234.01,2010-10-22,2023-10-27,1,2023-12-31,65,0,4818,46-60
4174,Nancy,Wright,44,OTHER,Charlotte,Current,2232.55,2011-05-27,2023-09-05,1,2023-12-31,117,1,4601,36-45
4175,Mary,Nguyen,22,F,Los Angeles,Savings,1132.97,2000-03-23,2023-12-02,1,2023-12-31,29,0,8683,<25
4176,Lisa,Williams,30,F,Austin,Current,3262.96,2009-12-02,2023-03-26,1,2023-12-31,280,1,5142,26-35
4177,Thomas,Adams,63,M,Austin,Current,6606.15,2014-01-10,2023-08-31,1,2023-12-31,122,1,3642,60+
4178,Margaret,Garcia,31,M,San Diego,Current,5021.12,2018-06-05,2023-07-25,1,2023-12-31,159,1,2035,26-35
4179,Susan,Mitchell,47,M,Albuquerque,Savings,8747.91,2014-04-21,2023-09-30,1,2023-12-31,92,1,3541,46-60
4180,Elizabeth,Carter,64,F,Philadelphia,Savings,6036.89,2022-10-05,2023-09-28,1,2023-12-31,94,1,452,60+
4181,Andrew,Jackson,65,F,Oklahoma City,Current,2606.03,2005-03-05,2023-02-17,1,2023-12-31,317,1,6875,60+
4182,Matthew,Williams,27,OTHER,Colorado Springs,Savings,5200.69,2022-01-09,2023-02-15,1,2023-12-31,319,1,721,26-35
4183,Michael,Moore,49,M,Sacramento,Savings,2351.12,2013-02-05,2023-06-26,1,2023-12-31,188,1,3981,46-60
4184,Timothy,Hill,18,M,San Diego,Current,1868.7,2016-09-07,2023-09-27,1,2023-12-31,95,1,2671,<25
4185,Donna,Rodriguez,41,M,Fresno,Savings,9554.7,2000-11-12,2023-08-16,1,2023-12-31,137,1,8449,36-45
4186,Thomas,Lopez,46,M,Denver,Savings,4733.53,2001-05-19,2023-12-22,1,2023-12-31,9,0,8261,46-60
4187,Barbara,Jones,60,F,San Antonio,Savings,6546.96,2017-07-17,2023-09-11,1,2023-12-31,111,1,2358,46-60
4188,Nancy,Williams,24,M,Milwaukee,Savings,8746.98,2019-11-25,2023-09-03,1,2023-12-31,119,1,1497,<25
4189,Mark,Hernandez,48,F,Seattle,Current,3289.56,2001-08-23,2023-01-22,1,2023-12-31,343,1,8165,46-60
4190,Kevin,Robinson,34,F,Omaha,Savings,7911.35,2009-07-11,2023-01-22,1,2023-12-31,343,1,5286,26-35
4191,Matthew,Brown,47,M,Columbus,Savings,7909.39,2006-09-18,2023-08-12,1,2023-12-31,141,1,6313,46-60
4192,Margaret,Jones,42,F,Colorado Springs,Savings,8257.72,2003-02-21,2023-12-13,1,2023-12-31,18,0,7618,36-45
4193,Sandra,Smith,45,F,Mesa,Current,1975.7,2011-12-08,2023-07-18,1,2023-12-31,166,1,4406,36-45
4194,Donna,Clark,53,M,San Francisco,Current,9632.12,2019-01-02,2023-08-19,1,2023-12-31,134,1,1824,46-60
4195,James,Ramirez,24,M,Atlanta,Current,2820.33,2003-01-19,2023-11-28,1,2023-12-31,33,0,7651,<25
4196,Sarah,Lewis,52,OTHER,Dallas,Savings,7790.47,2017-11-02,2023-12-02,1,2023-12-31,29,0,2250,46-60
4197,Betty,Moore,37,F,Oklahoma City,Current,1706.83,2018-11-28,2023-08-18,1,2023-12-31,135,1,1859,36-45
4198,Jessica,Lopez,31,F,Louisville,Savings,9249.85,2010-05-12,2023-07-16,1,2023-12-31,168,1,4981,26-35
4199,Timothy,Gonzalez,67,OTHER,Oklahoma City,Current,4335.67,2015-08-05,2023-08-22,1,2023-12-31,131,1,3070,60+
4200,Thomas,Green,67,OTHER,Mesa,Current,6719.67,2015-07-02,2023-10-18,1,2023-12-31,74,0,3104,60+
4201,Michelle,Johnson,47,M,Portland,Savings,8516.9,2015-03-28,2023-09-22,1,2023-12-31,100,1,3200,46-60
4202,Betty,Torres,18,OTHER,San Diego,Current,2895.63,2020-02-02,2023-06-06,1,2023-12-31,208,1,1428,<25
4203,Barbara,Hall,55,M,Albuquerque,Current,3951.06,2009-12-20,2023-01-27,1,2023-12-31,338,1,5124,46-60
4204,Anthony,Thomas,58,M,New York,Current,3202.55,2002-11-20,2023-08-12,1,2023-12-31,141,1,7711,46-60
4205,Carol,Mitchell,42,M,San Francisco,Current,2900.42,2019-03-03,2023-07-21,1,2023-12-31,163,1,1764,36-45
4206,Timothy,White,51,F,Dallas,Current,5151.98,2015-09-10,2023-03-30,1,2023-12-31,276,1,3034,46-60
4207,Ashley,Wright,25,F,Oklahoma City,Savings,5512.78,2017-10-28,2023-11-11,1,2023-12-31,50,0,2255,<25
4208,Kenneth,Perez,37,M,Albuquerque,Savings,860.55,2011-07-13,2023-06-19,1,2023-12-31,195,1,4554,36-45
4209,Kimberly,Scott,47,OTHER,Los Angeles,Current,6765.6,2009-11-04,2023-10-21,1,2023-12-31,71,0,5170,46-60
4210,Paul,Hernandez,21,F,Albuquerque,Savings,4258.01,2014-11-03,2023-12-11,1,2023-12-31,20,0,3345,<25
4211,Jennifer,Rivera,38,F,Dallas,Savings,8906.34,2007-12-29,2023-12-29,1,2023-12-31,2,0,5846,36-45
4212,John,Lewis,44,OTHER,Baltimore,Current,8866.67,2015-02-26,2023-06-29,1,2023-12-31,185,1,3230,36-45
4213,Emily,Wright,27,F,Oklahoma City,Current,7228.92,2006-10-08,2023-10-27,1,2023-12-31,65,0,6293,26-35
4214,Emily,Mitchell,40,OTHER,Kansas City,Savings,8552.45,2011-09-18,2023-01-23,1,2023-12-31,342,1,4487,36-45
4215,Matthew,Anderson,50,OTHER,New York,Current,9232.89,2010-09-13,2023-07-21,1,2023-12-31,163,1,4857,46-60
4216,Steven,Walker,28,F,Phoenix,Savings,5815.56,2012-08-17,2023-11-22,1,2023-12-31,39,0,4153,26-35
4217,John,Adams,58,OTHER,Sacramento,Savings,9721.87,2008-05-20,2023-03-18,1,2023-12-31,288,1,5703,46-60
4218,Barbara,Green,36,OTHER,Mesa,Current,9558.45,2017-11-01,2023-08-11,1,2023-12-31,142,1,2251,36-45
4219,Jessica,Nelson,28,M,New York,Current,1187.84,2019-07-18,2023-11-21,1,2023-12-31,40,0,1627,26-35
4220,Jessica,Thomas,21,M,Columbus,Savings,5275.27,2022-03-06,2023-07-07,1,2023-12-31,177,1,665,<25
4221,Kevin,Martinez,40,F,Dallas,Savings,1233.23,2020-08-04,2023-09-08,1,2023-12-31,114,1,1244,36-45
4222,Margaret,Carter,22,OTHER,Baltimore,Current,6872.92,2007-06-08,2023-05-11,1,2023-12-31,234,1,6050,<25
4223,Richard,Young,66,F,Las Vegas,Current,7676.23,2020-06-26,2023-01-23,1,2023-12-31,342,1,1283,60+
4224,John,Johnson,67,F,Houston,Current,8858.31,2015-12-07,2023-02-06,1,2023-12-31,328,1,2946,60+
4225,Margaret,White,22,M,Columbus,Current,6535.09,2014-07-06,2023-01-18,1,2023-12-31,347,1,3465,<25
4226,Timothy,Thompson,35,OTHER,Boston,Current,4594.53,2007-06-20,2023-12-21,1,2023-12-31,10,0,6038,26-35
4227,David,Johnson,34,F,Houston,Current,1643.78,2006-08-25,2023-09-18,1,2023-12-31,104,1,6337,26-35
4228,Emily,Nguyen,20,F,Boston,Savings,1338.53,2009-04-02,2023-02-10,1,2023-12-31,324,1,5386,<25
4229,William,Walker,60,M,Jacksonville,Savings,4908.11,2012-08-23,2023-12-14,1,2023-12-31,17,0,4147,46-60
4230,Linda,Flores,66,M,Sacramento,Current,8342.22,2005-12-10,2023-12-04,1,2023-12-31,27,0,6595,60+
4231,Steven,Sanchez,25,M,San Antonio,Savings,7532.12,2017-04-26,2023-03-13,1,2023-12-31,293,1,2440,<25
4232,Daniel,Lewis,57,F,San Jose,Savings,8819.94,2014-11-08,2023-05-20,1,2023-12-31,225,1,3340,46-60
